msisdn,home_city_name,home_region_name
212773646950,Aït Ourir,Marrakech-Safi
212743141184,Sidi Kacem,Rabat-Salé-Kénitra
212753455584,Ghafsai,Fès-Meknès
212663339776,Gardmit,Drâa-Tafilalet
212623302734,Aït Baha,Souss-Massa
212717326820,Arazane,Souss-Massa
212745992000,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212791591091,Soualem,Casablanca-Settat
212792375316,Sidi Rahhal,Marrakech-Safi
212768687321,Outat El Haj,Fès-Meknès
212729632227,Azilal,Béni Mellal-Khénifra
212789711303,Bouhdila,l'Oriental
212739633572,Sidi Jaber,Béni Mellal-Khénifra
212655127745,Béni Mellal,Béni Mellal-Khénifra
212719680814,Taïnaste,Fès-Meknès
212776584588,Targuist,Tanger-Tétouan-Al Hoceïma
212774865736,Temsia,Souss-Massa
212760577882,Jaâdar,l'Oriental
212723841675,Oued Rmel,Tanger-Tétouan-Al Hoceïma
212768474480,Issaguen (Ketama),Tanger-Tétouan-Al Hoceïma
212769464495,Dar El Kebdani,l'Oriental
212776230457,Brikcha,Tanger-Tétouan-Al Hoceïma
212634131313,El Borouj,Casablanca-Settat
212777924611,Tanger,Tanger-Tétouan-Al Hoceïma
212621597692,M'haya,Fès-Meknès
212784116214,Bouguedra,Marrakech-Safi
212711072185,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212689435786,Oued Laou,Tanger-Tétouan-Al Hoceïma
212753903414,Ida Ougnidif,Souss-Massa
212772491094,Amalou Ighriben,Béni Mellal-Khénifra
212792712124,Midar,l'Oriental
212649016934,Al Aroui,l'Oriental
212758492011,N'Zalat Bni Amar,Fès-Meknès
212729923202,Touarga,Rabat-Salé-Kénitra
212755842409,Ben Ahmed,Casablanca-Settat
212776664331,Skhinate,Fès-Meknès
212685077246,Tamansourt,Marrakech-Safi
212742886506,Guercif,l'Oriental
212756118415,Karia,Fès-Meknès
212737664642,Moqrisset,Tanger-Tétouan-Al Hoceïma
212634182251,Gourrama,Drâa-Tafilalet
212756369835,Had Bouhssoussen,Béni Mellal-Khénifra
212759671338,Salé,Rabat-Salé-Kénitra
212624813083,Inezgane,Souss-Massa
212668157272,Imzouren,Tanger-Tétouan-Al Hoceïma
212622998479,Aïn Leuh,Fès-Meknès
212647393645,Tamanar,Marrakech-Safi
212618194836,Itzer,Drâa-Tafilalet
212672073674,Tala Tazegwaght,Tanger-Tétouan-Al Hoceïma
212790567734,Boumalne-Dadès,Drâa-Tafilalet
212663476931,Tinejdad,Drâa-Tafilalet
212712284750,Tisgdal,Souss-Massa
212667414716,El Borouj,Casablanca-Settat
212644392532,Assa,Guelmim-Oued Noun
212718261409,Bni Bouayach,Tanger-Tétouan-Al Hoceïma
212634927324,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212639176530,Karia Ba Mohamed,Fès-Meknès
212750294423,Tarfaya,Laâyoune-Sakia El Hamra
212687269269,Oulad Frej,Casablanca-Settat
212799508670,Boujniba,Béni Mellal-Khénifra
212722507679,Debdou,l'Oriental
212722151704,Bradia,Béni Mellal-Khénifra
212623926629,Awsard,Dakhla-Oued Ed Dahab
212722652161,Dar El Kebdani,l'Oriental
212624289131,Es-Semara,Laâyoune-Sakia El Hamra
212624596165,Aït Yalla,Drâa-Tafilalet
212714494149,El Kelaâ des Sraghna,Marrakech-Safi
212683819063,Inahnahen,Tanger-Tétouan-Al Hoceïma
212739773594,Massa (Maroc),Souss-Massa
212679173784,Oulad M'rah,Casablanca-Settat
212767807587,Aknoul,Fès-Meknès
212772992694,Sebt Gzoula,Marrakech-Safi
212780820464,Gourrama,Drâa-Tafilalet
212717340512,Sidi Jaber,Béni Mellal-Khénifra
212655483245,Oulad Ayad,Béni Mellal-Khénifra
212676911019,Sebt Jahjouh,Fès-Meknès
212779997240,Laâtamna,l'Oriental
212626394275,Tamanar,Marrakech-Safi
212792002180,Aït Iaâza,Souss-Massa
212655849823,Akka,Souss-Massa
212669133359,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212786353487,Casablanca,Casablanca-Settat
212654156029,Martil,Tanger-Tétouan-Al Hoceïma
212617388516,Essaouira,Marrakech-Safi
212645149465,Jorf,Drâa-Tafilalet
212678454530,Moulay Idriss Zerhoun,Fès-Meknès
212652567018,Naima,l'Oriental
212650475717,Rissani,Drâa-Tafilalet
212742787938,Taliouine,Souss-Massa
212774893562,Bouguedra,Marrakech-Safi
212729891352,Azilal,Béni Mellal-Khénifra
212637589763,Bin elouidane,Béni Mellal-Khénifra
212732916071,Dar El Kebdani,l'Oriental
212628939439,Had Kourt,Rabat-Salé-Kénitra
212720641304,Bin elouidane,Béni Mellal-Khénifra
212699769276,Sidi Allal Tazi,Rabat-Salé-Kénitra
212673285061,Oulmès,Rabat-Salé-Kénitra
212756028022,El Gara,Casablanca-Settat
212792125507,Harhoura,Rabat-Salé-Kénitra
212616777862,Dcheira El Jihadia,Souss-Massa
212721799592,Ribate El Kheir,Fès-Meknès
212771882357,Boufakrane,Fès-Meknès
212663523709,Tafajight,Fès-Meknès
212651725793,Oued Amlil,Fès-Meknès
212699991886,Boumia,Drâa-Tafilalet
212798560001,Bni Chiker,l'Oriental
212697999321,Tighassaline,Béni Mellal-Khénifra
212620218309,Sidi Mohamed ben Abdallah el-Raisuni,Tanger-Tétouan-Al Hoceïma
212668350350,Ifrane,Fès-Meknès
212743675851,Beni Ayat,Béni Mellal-Khénifra
212656014503,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212712252135,Azrou,Fès-Meknès
212686534599,Rabat,Rabat-Salé-Kénitra
212783930736,Skhirate,Rabat-Salé-Kénitra
212741414019,Oulad H'Riz Sahel,Casablanca-Settat
212769208342,Ksar El Kébir,Tanger-Tétouan-Al Hoceïma
212747402922,Tendrara,l'Oriental
212754063823,Fraïta,Marrakech-Safi
212640541489,Oulad Zbair,Fès-Meknès
212630191286,Bni Hadifa,Tanger-Tétouan-Al Hoceïma
212651090738,Lâattaouia,Marrakech-Safi
212639195165,Zeubelemok,Marrakech-Safi
212614812207,Timahdite,Fès-Meknès
212612710035,Ifri,Drâa-Tafilalet
212698376245,Oualidia,Casablanca-Settat
212750137328,Aït Attab,Béni Mellal-Khénifra
212757975946,El Kelaâ des Sraghna,Marrakech-Safi
212732414807,El Borouj,Casablanca-Settat
212720894793,Khémis Sahel,Tanger-Tétouan-Al Hoceïma
212749405985,Kehf Nsour,Béni Mellal-Khénifra
212797827082,Boumalne-Dadès,Drâa-Tafilalet
212765838496,Sidi Smaïl,Casablanca-Settat
212694301763,Oulad M'rah,Casablanca-Settat
212767175228,Moulay Ali Cherif,Drâa-Tafilalet
212715046832,Beni Ayat,Béni Mellal-Khénifra
212713426631,Outat El Haj,Fès-Meknès
212674508224,Temsia,Souss-Massa
212638633415,Lakhsas,Souss-Massa
212739963923,Oulad Berhil,Souss-Massa
212754397575,Massa (Maroc),Souss-Massa
212770672355,Imintanoute,Marrakech-Safi
212775871782,Igdamen,Souss-Massa
212761964620,Oulad Ayad,Béni Mellal-Khénifra
212789073271,Ouazzane,Tanger-Tétouan-Al Hoceïma
212754205106,Souk Sebt Oulad Nemma,Béni Mellal-Khénifra
212646673421,Tizguite,Fès-Meknès
212663440259,Berkane,l'Oriental
212611809328,Oulmès,Rabat-Salé-Kénitra
212674084813,M'diq,Tanger-Tétouan-Al Hoceïma
212788444351,Médiouna,Casablanca-Settat
212674678022,Figuig,l'Oriental
212681620757,Tiztoutine,l'Oriental
212730997439,Tamassint,Tanger-Tétouan-Al Hoceïma
212721533578,Bni Hadifa,Tanger-Tétouan-Al Hoceïma
212768492420,Zag,Guelmim-Oued Noun
212773177999,Tata,Souss-Massa
212694094740,Sarghine,Drâa-Tafilalet
212617691802,Jebha,Tanger-Tétouan-Al Hoceïma
212733188232,Fnideq,Tanger-Tétouan-Al Hoceïma
212629961138,Settat,Casablanca-Settat
212767263803,Tétouan,Tanger-Tétouan-Al Hoceïma
212636818114,Bni Chiker,l'Oriental
212642375777,Bab Berred,Tanger-Tétouan-Al Hoceïma
212621088427,Imouzzer Kandar,Fès-Meknès
212659290869,Ouaouizeght,Béni Mellal-Khénifra
212781969072,Arazane,Souss-Massa
212781955956,Moulay Abdallah,Casablanca-Settat
212617441746,Missour,Fès-Meknès
212641784420,Kariat Arekmane,l'Oriental
212695957450,Ifri,Drâa-Tafilalet
212761577256,Taourirt ait zaghar,Drâa-Tafilalet
212740051032,Sidi Bouzid,Casablanca-Settat
212699966745,Aït Iaâza,Souss-Massa
212618906490,El Jadida,Casablanca-Settat
212678665726,Bni Ansar,l'Oriental
212798940691,Soualem,Casablanca-Settat
212770889709,Aïn Bni Mathar,l'Oriental
212656394825,Sidi Allal Tazi,Rabat-Salé-Kénitra
212728742476,Targuist,Tanger-Tétouan-Al Hoceïma
212655999103,Sidi Slimane Echcharaa,l'Oriental
212769643731,Tahannaout,Marrakech-Safi
212688693620,Aoufous,Drâa-Tafilalet
212741841808,Ghafsai,Fès-Meknès
212773327556,Jorf Lasfar,Casablanca-Settat
212620489321,Aïn Cheggag,Fès-Meknès
212673513331,Skhour Rehamna,Marrakech-Safi
212692271825,Sebt Gzoula,Marrakech-Safi
212796968424,Oulad Abbou,Casablanca-Settat
212756424473,Safi,Marrakech-Safi
212677838677,Tinejdad,Drâa-Tafilalet
212647258497,Sabaa Aiyoun,Fès-Meknès
212653606134,Guisser,Casablanca-Settat
212663154557,Rommani,Rabat-Salé-Kénitra
212682928819,Salé,Rabat-Salé-Kénitra
212688015984,Bouskoura,Casablanca-Settat
212720639149,Douar Kannine,l'Oriental
212692781579,Jorf,Drâa-Tafilalet
212717279340,Sidi Slimane,Rabat-Salé-Kénitra
212751901467,Awsard,Dakhla-Oued Ed Dahab
212710209229,Amizmiz,Marrakech-Safi
212691422661,Ouazzane,Tanger-Tétouan-Al Hoceïma
212748564334,Beni Ayat,Béni Mellal-Khénifra
212663045923,Saïdia,l'Oriental
212712654607,Tan-Tan,Guelmim-Oued Noun
212751888476,Zaouia d'Ifrane,Fès-Meknès
212638579164,Tétouan,Tanger-Tétouan-Al Hoceïma
212750434456,Aïn Karma,Fès-Meknès
212729539504,Bab Taza,Tanger-Tétouan-Al Hoceïma
212720591140,Oulad Ghadbane,Casablanca-Settat
212740873416,Zaouïat Cheikh,Béni Mellal-Khénifra
212717838755,Séfrou,Fès-Meknès
212610308629,Sidi Addi,Fès-Meknès
212674891046,Marrakech,Marrakech-Safi
212745652490,Khénifra,Béni Mellal-Khénifra
212651305215,Zaouïat Cheikh,Béni Mellal-Khénifra
212756068235,Tounfite,Drâa-Tafilalet
212661704757,Souk El Arbaa,Rabat-Salé-Kénitra
212677416300,Tabounte,Drâa-Tafilalet
212743738630,Sidi Lyamani,Tanger-Tétouan-Al Hoceïma
212667660209,Karia,Fès-Meknès
212679593236,Oued Rmel,Tanger-Tétouan-Al Hoceïma
212658083741,Toundoute,Drâa-Tafilalet
212795427546,Kehf Nsour,Béni Mellal-Khénifra
212668657115,Sidi Bennour,Casablanca-Settat
212668025762,Jaâdar,l'Oriental
212638156500,Tata,Souss-Massa
212632225356,Oued Zem,Béni Mellal-Khénifra
212724137186,Lâattaouia,Marrakech-Safi
212640901150,Ksar El Kébir,Tanger-Tétouan-Al Hoceïma
212641903514,Oulad H'Riz Sahel,Casablanca-Settat
212775894691,Guercif,l'Oriental
212720483331,Zeghanghane,l'Oriental
212662441900,Oulad Yaich,Béni Mellal-Khénifra
212721928334,Sidi Ali Ban Hamdouche,Casablanca-Settat
212754144918,Agadir,Souss-Massa
212725235322,Haj Kaddour,Fès-Meknès
212646571234,Aïn Dorij,Tanger-Tétouan-Al Hoceïma
212668543108,Khenichet,Rabat-Salé-Kénitra
212663225375,Bni Chiker,l'Oriental
212636161815,Mehdia,Rabat-Salé-Kénitra
212760031705,Dar El Kebdani,l'Oriental
212775058658,Arfoud,Drâa-Tafilalet
212615652526,Zaouïat Cheikh,Béni Mellal-Khénifra
212733737969,Mzouda,Marrakech-Safi
212682909586,M'haya,Fès-Meknès
212669798432,Tétouan,Tanger-Tétouan-Al Hoceïma
212627920573,Rabat,Rabat-Salé-Kénitra
212776004595,Aïn Dorij,Tanger-Tétouan-Al Hoceïma
212777268266,Ahfir,l'Oriental
212689362306,Karia (El Jadida),Casablanca-Settat
212695122402,Bni Drar,l'Oriental
212726789302,Zaouia d'Ifrane,Fès-Meknès
212631430974,Ait Daoud,Marrakech-Safi
212613820682,Aoulouz,Souss-Massa
212667177005,Oued Laou,Tanger-Tétouan-Al Hoceïma
212741506566,Taliouine,Souss-Massa
212752214969,Fès,Fès-Meknès
212788811737,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212758004981,Marrakech,Marrakech-Safi
212775988524,Fnideq,Tanger-Tétouan-Al Hoceïma
212762371603,Tissa,Fès-Meknès
212689637098,Irherm,Souss-Massa
212780011187,Arfoud,Drâa-Tafilalet
212722908385,Bouizakarne,Guelmim-Oued Noun
212767931868,Lalla Takerkoust,Marrakech-Safi
212712654717,Sidi Ahmed,Marrakech-Safi
212755444484,Gourrama,Drâa-Tafilalet
212737051275,Oualidia,Casablanca-Settat
212681815276,Fam El Hisn,Souss-Massa
212643820459,Fquih Ben Salah,Béni Mellal-Khénifra
212675149806,Tamegroute,Drâa-Tafilalet
212795300344,Tanalt,Souss-Massa
212695885447,Tifnit,Souss-Massa
212692759447,Taghzout,Tanger-Tétouan-Al Hoceïma
212613569032,Stehat,Tanger-Tétouan-Al Hoceïma
212632960434,Moqrisset,Tanger-Tétouan-Al Hoceïma
212611083507,Meknès,Fès-Meknès
212678056615,Selouane,l'Oriental
212736803625,Meknès,Fès-Meknès
212733212309,Rommani,Rabat-Salé-Kénitra
212784709851,Gueznaia,Tanger-Tétouan-Al Hoceïma
212634709155,Aklim,l'Oriental
212657471913,Harhoura,Rabat-Salé-Kénitra
212629238203,Bzou,Béni Mellal-Khénifra
212776913970,Lqliâa,Souss-Massa
212715716710,Imassine,Drâa-Tafilalet
212668630583,Oued Rmel,Tanger-Tétouan-Al Hoceïma
212622834787,Sebt Jahjouh,Fès-Meknès
212665281690,Tizi Ouasli,Fès-Meknès
212610165676,El Menzel,Fès-Meknès
212696212276,Aklim,l'Oriental
212733562009,Ouaouizeght,Béni Mellal-Khénifra
212672860892,Kasba Tadla,Béni Mellal-Khénifra
212748835061,Ras El Aïn,Casablanca-Settat
212660441146,Tagzen,Souss-Massa
212790445039,Ifri,Drâa-Tafilalet
212666690918,Zaouia d'Ifrane,Fès-Meknès
212654568847,El Ouatia,Guelmim-Oued Noun
212622696133,Thar Es-Souk,Fès-Meknès
212729803061,Ounagha,Marrakech-Safi
212790058388,Zag,Guelmim-Oued Noun
212777257390,Kerrouchen,Béni Mellal-Khénifra
212618066376,Tafraout,Souss-Massa
212640289984,Guelmim,Guelmim-Oued Noun
212651869359,Arfoud,Drâa-Tafilalet
212776287638,Boulanouare,Béni Mellal-Khénifra
212622878566,Sidi Kacem,Rabat-Salé-Kénitra
212748924705,Martil,Tanger-Tétouan-Al Hoceïma
212791420504,Dra'a,Drâa-Tafilalet
212744703400,M'rirt,Béni Mellal-Khénifra
212798182717,N'Zalat Bni Amar,Fès-Meknès
212620636042,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212678487600,El Hanchane,Marrakech-Safi
212648011194,Tanger,Tanger-Tétouan-Al Hoceïma
212723308219,Touarga,Rabat-Salé-Kénitra
212733804549,Sidi Rahhal Chataï,Casablanca-Settat
212678055528,Sid Zouin,Marrakech-Safi
212614571644,Afourar,Béni Mellal-Khénifra
212658500920,El Guerdane,Souss-Massa
212679287981,Inahnahen,Tanger-Tétouan-Al Hoceïma
212714110293,Guercif,l'Oriental
212745738426,Skoura,Drâa-Tafilalet
212649308439,Aoulouz,Souss-Massa
212615619361,Ribate El Kheir,Fès-Meknès
212754045195,Ben Taïeb,l'Oriental
212746723672,Ben Guerir,Marrakech-Safi
212739930315,Taliouine,Souss-Massa
212666610555,Tamallalt,Marrakech-Safi
212693018076,Point Cires,Tanger-Tétouan-Al Hoceïma
212799344628,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212645494916,Bradia,Béni Mellal-Khénifra
212725023959,Moulay Bouazza,Béni Mellal-Khénifra
212661083900,Agadir,Souss-Massa
212626502235,Sidi Allal El Bahraoui,Rabat-Salé-Kénitra
212798747909,M'haya,Fès-Meknès
212653670381,M'rirt,Béni Mellal-Khénifra
212738899003,Soualem,Casablanca-Settat
212791949513,Bouanane,l'Oriental
212768136527,Oulad Amrane,Casablanca-Settat
212681723632,El Hajeb,Fès-Meknès
212752355496,Sidi Rahhal,Marrakech-Safi
212662103428,Saïdia,l'Oriental
212651083355,Foum Zguid,Souss-Massa
212731830842,Tisgdal,Souss-Massa
212620636197,Guisser,Casablanca-Settat
212783589614,Ihddaden,l'Oriental
212638799534,Mohammadia,Casablanca-Settat
212755728822,M'semrir,Drâa-Tafilalet
212682337146,Bouizakarne,Guelmim-Oued Noun
212613509315,Aït Attab,Béni Mellal-Khénifra
212741009529,Taïnaste,Fès-Meknès
212660405198,Oujda,l'Oriental
212699819162,Jaâdar,l'Oriental
212645508856,Tameslouht,Marrakech-Safi
212653011075,Goulmima,Drâa-Tafilalet
212736455263,Souk El Arbaa,Rabat-Salé-Kénitra
212655435046,Arbaoua,Rabat-Salé-Kénitra
212715161093,Dar El Kebdani,l'Oriental
212765675527,Toundoute,Drâa-Tafilalet
212727888585,Oulad Amrane,Casablanca-Settat
212681821060,Sidi Abdallah Ghiat,Marrakech-Safi
212768577279,Dar El Kebdani,l'Oriental
212612033579,Biougra,Souss-Massa
212717461732,Sebt Jahjouh,Fès-Meknès
212669037320,Touarga,Rabat-Salé-Kénitra
212676148447,Sidi Boubker,l'Oriental
212734149930,Bni Ansar,l'Oriental
212663068749,Zeghanghane,l'Oriental
212619879156,Kerrouchen,Béni Mellal-Khénifra
212699002633,Khémis Sahel,Tanger-Tétouan-Al Hoceïma
212638500510,Driouch,l'Oriental
212688832379,El Menzel,Fès-Meknès
212672858446,Karia (El Jadida),Casablanca-Settat
212728747287,Moulay Abdallah,Casablanca-Settat
212638919944,Zagora,Drâa-Tafilalet
212719170030,Haj Kaddour,Fès-Meknès
212689687094,Bin elouidane,Béni Mellal-Khénifra
212758709450,Lakhsas,Souss-Massa
212760771727,Irherm,Souss-Massa
212647444021,Ras El Aïn,Casablanca-Settat
212657058582,Al Hoceïma,Tanger-Tétouan-Al Hoceïma
212730881179,M'diq,Tanger-Tétouan-Al Hoceïma
212759741536,Oulad Sidi Ben Daoud,Casablanca-Settat
212670759865,Bin elouidane,Béni Mellal-Khénifra
212651960766,Dar Bni Karrich,Tanger-Tétouan-Al Hoceïma
212757311663,Laâtamna,l'Oriental
212663578110,Oulad Ghadbane,Casablanca-Settat
212665891219,Zaouïat Cheikh,Béni Mellal-Khénifra
212788476307,Sabaa Aiyoun,Fès-Meknès
212668187368,Massa (Maroc),Souss-Massa
212760938732,Haj Kaddour,Fès-Meknès
212683142564,Oulad H'Riz Sahel,Casablanca-Settat
212617620435,Témara,Rabat-Salé-Kénitra
212692179717,Ouazzane,Tanger-Tétouan-Al Hoceïma
212644111794,Khémisset,Rabat-Salé-Kénitra
212675751082,Ben Ahmed,Casablanca-Settat
212615247425,Sidi Addi,Fès-Meknès
212693261322,Ghmate,Marrakech-Safi
212611713373,Ain El Aouda,Rabat-Salé-Kénitra
212649500526,Sidi Rahhal Chataï,Casablanca-Settat
212721168655,Inezgane,Souss-Massa
212769208800,Tamegroute,Drâa-Tafilalet
212631099410,Aït Attab,Béni Mellal-Khénifra
212735551043,Oulad Teïma,Souss-Massa
212682087902,Aïn Cheggag,Fès-Meknès
212749427559,Sidi Jaber,Béni Mellal-Khénifra
212768376614,El Ouatia,Guelmim-Oued Noun
212749754272,Dar El Kebdani,l'Oriental
212694233460,Ajdir,Tanger-Tétouan-Al Hoceïma
212758070221,Jorf,Drâa-Tafilalet
212679568328,Ghafsai,Fès-Meknès
212741456912,Bni Bouayach,Tanger-Tétouan-Al Hoceïma
212782622389,Tiflet,Rabat-Salé-Kénitra
212758968654,Tamegroute,Drâa-Tafilalet
212724351650,Zaïo,l'Oriental
212788012802,Akchour,Tanger-Tétouan-Al Hoceïma
212739275093,Tétouan,Tanger-Tétouan-Al Hoceïma
212760495365,Boujdour,Laâyoune-Sakia El Hamra
212677057341,Hrara,Marrakech-Safi
212679109072,Jaâdar,l'Oriental
212771882154,Laayoune,Laâyoune-Sakia El Hamra
212656718059,Agdz,Drâa-Tafilalet
212678622879,Outat El Haj,Fès-Meknès
212772531048,Biougra,Souss-Massa
212649637698,Aoulouz,Souss-Massa
212695112747,Larache,Tanger-Tétouan-Al Hoceïma
212713717072,Azemmour,Casablanca-Settat
212675824466,Souk El Arbaa,Rabat-Salé-Kénitra
212661248051,Oulmès,Rabat-Salé-Kénitra
212615140838,Inahnahen,Tanger-Tétouan-Al Hoceïma
212635532338,Tanalt,Souss-Massa
212636836458,El Marsa,Laâyoune-Sakia El Hamra
212699967325,Sidi Allal Tazi,Rabat-Salé-Kénitra
212765289965,Taourirt,l'Oriental
212769704907,Touima,l'Oriental
212795777312,Boulemane,Fès-Meknès
212733483040,Loulad,Casablanca-Settat
212757695561,Ribate El Kheir,Fès-Meknès
212713910278,Aït Boubidmane,Fès-Meknès
212727849192,Bni Bouayach,Tanger-Tétouan-Al Hoceïma
212770169700,Moulay Idriss Zerhoun,Fès-Meknès
212688286011,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212668163214,Debdou,l'Oriental
212747722999,Tanger,Tanger-Tétouan-Al Hoceïma
212647760185,Oulad H'Riz Sahel,Casablanca-Settat
212642146050,Tabounte,Drâa-Tafilalet
212652176099,Bni Drar,l'Oriental
212787880536,M'rirt,Béni Mellal-Khénifra
212730762127,Bni Ansar,l'Oriental
212645916044,Gourrama,Drâa-Tafilalet
212690956699,Tounfite,Drâa-Tafilalet
212783117885,Imintanoute,Marrakech-Safi
212681676079,Talsint,l'Oriental
212612520933,Oued-Eddahab,Dakhla-Oued Ed Dahab
212727705552,El Jadida,Casablanca-Settat
212768529371,M'haya,Fès-Meknès
212695137679,Laayoune,Laâyoune-Sakia El Hamra
212725517381,Ajdir,Tanger-Tétouan-Al Hoceïma
212764381077,Séfrou,Fès-Meknès
212725785948,Tala Tazegwaght,Tanger-Tétouan-Al Hoceïma
212653186046,Lakhsas,Souss-Massa
212742713106,Tighza,Béni Mellal-Khénifra
212676001422,Arazane,Souss-Massa
212664091231,Taza,Fès-Meknès
212624461472,Midar,l'Oriental
212792070255,Ben Taïeb,l'Oriental
212786881911,Khenichet,Rabat-Salé-Kénitra
212778535919,Oulad Ghadbane,Casablanca-Settat
212660068579,Zeghanghane,l'Oriental
212719880649,Azemmour,Casablanca-Settat
212718645983,Ouaouizeght,Béni Mellal-Khénifra
212696796509,Irherm,Souss-Massa
212757032382,Oulad Ghadbane,Casablanca-Settat
212734088879,Aïn Cheggag,Fès-Meknès
212731907364,Ben Yakhlef,Casablanca-Settat
212692592166,Kassita,l'Oriental
212628210044,Kerrouchen,Béni Mellal-Khénifra
212756240408,Tichoute,Drâa-Tafilalet
212712693930,Sid Zouin,Marrakech-Safi
212662265875,Moulay Ali Cherif,Drâa-Tafilalet
212735024884,Aït Hichem,Tanger-Tétouan-Al Hoceïma
212617993607,Larache,Tanger-Tétouan-Al Hoceïma
212762472918,Mehdia,Rabat-Salé-Kénitra
212624174024,Taroudannt,Souss-Massa
212754738454,Ben Guerir,Marrakech-Safi
212730611724,Irherm,Souss-Massa
212695413057,Tala Tazegwaght,Tanger-Tétouan-Al Hoceïma
212670610098,Oulmès,Rabat-Salé-Kénitra
212770005232,Chichaoua,Marrakech-Safi
212639271711,Ribate El Kheir,Fès-Meknès
212678900441,Ksar El Kébir,Tanger-Tétouan-Al Hoceïma
212611582765,Ighoud,Marrakech-Safi
212669864945,Tahla,Fès-Meknès
212798354944,Drargua,Souss-Massa
212719595391,Aïn Dorij,Tanger-Tétouan-Al Hoceïma
212635973920,Tichoute,Drâa-Tafilalet
212763968807,Tighassaline,Béni Mellal-Khénifra
212616311203,Er-Rich,Béni Mellal-Khénifra
212640332132,Bni Bouayach,Tanger-Tétouan-Al Hoceïma
212695933101,Talsint,l'Oriental
212779571762,Azemmour,Casablanca-Settat
212721134184,Oulad Frej,Casablanca-Settat
212652689886,Khouribga,Béni Mellal-Khénifra
212689354740,Had Kourt,Rabat-Salé-Kénitra
212761043352,Oued-Eddahab,Dakhla-Oued Ed Dahab
212618930790,El Ksiba,Béni Mellal-Khénifra
212641914205,Aït Boubidmane,Fès-Meknès
212665740325,Boulanouare,Béni Mellal-Khénifra
212616224509,Dar Oulad Zidouh,Béni Mellal-Khénifra
212653221088,Aïn Bni Mathar,l'Oriental
212649732913,Amizmiz,Marrakech-Safi
212764831830,Oulad Zbair,Fès-Meknès
212613017999,Kelaat-M'Gouna,Drâa-Tafilalet
212736611595,Ounagha,Marrakech-Safi
212663492573,Tanoumrite Nkob Zagora,Drâa-Tafilalet
212672991649,Dra'a,Drâa-Tafilalet
212760618275,Tabounte,Drâa-Tafilalet
212667475160,Safi,Marrakech-Safi
